Wall time,Step,Value
1481284068.939765,25748,0.8670186400413513
1481284083.998102,29776,0.8843065500259399
1481284244.729623,67087,1.0098114013671875
1481284259.7247,70750,1.03829824924469
1481284375.42712,97370,1.0959055423736572
1481284380.21421,98322,1.0929967164993286
1481284677.165075,166207,1.145183801651001
1481284818.151111,198158,1.3878117799758911
1481284838.094293,202553,1.4595658779144287
1481285044.013804,249268,1.3638932704925537
1481285290.138301,304641,1.6582365036010742
1481285802.550271,419747,1.6368958950042725
1481285983.34704,460271,1.6098898649215698
1481286541.03672,584500,1.675511121749878
1481286727.126889,625605,1.423057198524475
1481286737.111754,627942,1.5200672149658203
1481286792.355129,640002,1.606755256652832
1481286917.935925,667463,1.5582433938980103
1481287118.897726,711901,1.544070839881897
1481287279.607151,747513,1.6360142230987549
1481287294.65842,750823,1.6754889488220215
1481287319.86004,756391,1.7949670553207397
1481287707.277322,841989,1.534364104270935
1481288189.940557,946402,1.5250126123428345
1481288230.227713,954861,1.6694846153259277
1481288366.049929,984639,1.583979606628418
1481288401.421353,992297,1.4269683361053467
1481288506.967428,1015314,1.563499093055725
1481288637.373883,1044048,1.7060942649841309
1481289029.333601,1129795,1.3087522983551025
1481289195.375289,1166132,1.6819915771484375
1481289441.939727,1220347,1.482121229171753
1481289657.873489,1267807,1.3920140266418457
1481290044.898554,1352518,1.6044540405273438
1481290069.752349,1357783,1.5057907104492188
1481290230.514161,1393260,1.3748066425323486
1481290391.26658,1428430,1.3530367612838745
1481290531.989504,1459082,1.5286415815353394
1481290878.64949,1534306,1.5539186000823975
1481291085.025369,1578595,1.6414039134979248
1481291110.184633,1584403,1.5066014528274536
1481292100.370485,1799593,1.4554842710494995
1481292211.083741,1823554,1.6393855810165405
1481292291.665919,1841130,1.6297898292541504
1481292507.987699,1887990,1.4704335927963257
1481292608.358126,1909660,1.3755173683166504
1481292719.034719,1933487,1.7834397554397583
1481292919.925983,1976486,1.6470109224319458
1481292935.040899,1979750,1.6586050987243652
1481293065.455419,2007382,1.5122804641723633
1481293080.515918,2010563,1.5085402727127075
1481293341.778065,2065533,1.7001996040344238
1481293392.282253,2076182,1.8174628019332886
1481293447.404547,2087760,1.7806493043899536
1481293698.73891,2140149,1.8874821662902832
1481294140.703234,2230874,1.9885567426681519
1481294572.773987,2317652,1.9110949039459229
1481295476.910488,2501963,1.9490889310836792
1481295582.428335,2523425,1.7645395994186401
1481296019.41554,2611800,1.7832754850387573
1481296109.953223,2630039,1.7809990644454956
1481296360.697939,2680519,1.5970655679702759
1481296561.994334,2720923,1.604589581489563
1481296652.333945,2739140,1.503553032875061
1481296752.710877,2759428,1.5615332126617432
1481296973.652586,2803540,1.595455527305603
1481296998.761908,2808578,1.5790092945098877
1481297119.047856,2832370,1.4290119409561157
1481297279.69872,2864261,1.6852163076400757
1481297726.795819,2952949,1.410582184791565
1481298224.319762,3052636,1.3819302320480347
1481298359.888478,3080186,1.369865894317627
1481298415.041897,3091140,1.4087324142456055
1481298641.027982,3136779,1.490892767906189
1481299198.960951,3249278,1.5070449113845825
1481299902.882719,3390631,1.3114207983016968
1481300415.666352,3493448,1.063131332397461
1481300566.527764,3523944,1.3312146663665771
1481300636.613482,3538040,1.1939666271209717
1481300641.646307,3539071,1.3397516012191772
1481300701.966773,3551114,1.2024176120758057
1481300867.458506,3584318,1.2555831670761108
1481301510.600521,3712877,1.3512979745864868
1481302148.538092,3839889,1.3095909357070923
1481302771.282946,3962321,1.6163336038589478
1481302776.335489,3963319,1.4442218542099
1481302816.636968,3971195,1.5201669931411743
1481302897.194242,3986927,1.449128270149231
1481303294.236405,4063627,1.4374040365219116
1481303334.636058,4071491,1.3198387622833252
1481303369.805369,4078047,1.4084267616271973
1481303394.883437,4082835,1.5419907569885254
1481303912.153783,4186343,1.2116730213165283
1481304057.92864,4215287,1.446806788444519
1481304163.487187,4236296,1.3656212091445923
1481304615.655064,4321550,1.5174051523208618
1481305093.237493,4416675,1.5446025133132935
1481305128.284045,4423668,1.4326705932617188
1481305294.106502,4456390,1.3424371480941772
1481305445.095025,4486485,1.4678922891616821
1481306223.60701,4639464,1.422204852104187
1481306303.831028,4655692,1.5790880918502808
1481306419.311253,4678978,1.5110493898391724
1481306685.958296,4732790,1.3360867500305176
1481306917.31406,4779367,1.4013123512268066
1481307278.696706,4852176,1.1555919647216797
1481307529.917952,4902681,1.2537885904312134
1481307605.445075,4917779,1.4647859334945679
1481307761.417762,4949283,1.2479281425476074
1481308449.543706,5087621,1.0341737270355225
1481308504.848088,5098748,1.1821211576461792
1481308796.126129,5157143,0.9361680150032043
1481309157.916187,5229734,0.9344195127487183
1481309353.768061,5269141,1.0123151540756226
1481309363.797498,5271147,1.1751011610031128
1481309373.820037,5273136,0.9907429218292236
1481309419.018866,5282291,1.1699886322021484
1481309579.873999,5314626,1.3037388324737549
1481309650.11347,5328643,0.9417976140975952
1481309685.188787,5335706,0.9404932260513306
1481309820.936176,5363053,1.0138071775436401
1481309840.943092,5367101,0.9966802597045898
1481309906.181329,5380285,0.992110013961792
1481310277.646423,5451113,1.2118732929229736
1481310825.490681,5553131,1.202857494354248
1481311036.641773,5592202,1.3667070865631104
1481311373.600355,5654564,1.2138701677322388
1481311609.31946,5698467,1.2336870431900024
1481311679.759191,5711619,1.2395464181900024
1481311714.843423,5718411,1.2666577100753784
1481311835.265844,5740996,1.1121902465820312
1481312081.327194,5786911,1.0797841548919678
1481312503.48734,5868358,1.039222002029419
1481312533.598518,5874314,1.1426568031311035
1481312970.89351,5962042,1.3189254999160767
1481313005.84504,5969164,1.300718903541565
1481313794.297055,6127349,1.0809589624404907
1481314558.529712,6280468,0.9513062834739685
1481314588.708008,6286587,1.369142770767212
1481314679.171751,6304710,1.3555779457092285
1481314719.176376,6312661,1.3383700847625732
1481315140.821038,6397329,1.3476592302322388
1481315161.026481,6401398,1.2188640832901
1481315738.998899,6516843,1.1658905744552612
1481315779.097891,6524532,1.3138947486877441
1481315784.057794,6525577,0.9652925729751587
1481315864.477266,6541654,1.1472201347351074
1481316759.05267,6721238,1.3171873092651367
1481318508.507692,7072262,1.2156955003738403
1481318980.837623,7166894,1.243552803993225
1481319181.911888,7206994,1.316809892654419
1481319191.928221,7209224,1.3439486026763916
1481319247.106278,7220163,1.2052048444747925
1481319478.029204,7266206,1.4293334484100342
1481319653.7746,7301418,1.1467536687850952
1481320055.738453,7381787,1.3639564514160156
1481320111.150061,7392896,1.2515088319778442
1481320266.907419,7424055,1.4621731042861938
1481320287.019189,7428234,1.2822257280349731
1481320302.195716,7431195,1.262951135635376
1481320829.278809,7536705,1.1878597736358643
1481320889.514586,7548625,1.2568068504333496
1481321010.129962,7572802,1.2290030717849731
1481322025.002782,7772585,1.5332002639770508
1481322115.388291,7790686,1.5191259384155273
1481322285.940538,7824520,1.3943498134613037
1481322406.340823,7848532,1.5301916599273682
1481322476.655728,7862490,1.6984397172927856
1481322747.554896,7915968,1.467407464981079
1481323255.371644,8016462,1.4538118839263916
1481323365.96808,8038244,1.4047961235046387
1481323787.939198,8121669,1.5516473054885864
1481323823.077802,8128586,1.2691799402236938
1481323848.257599,8133393,1.6258015632629395
1481324999.161788,8361616,1.4840859174728394
1481325024.30259,8366418,1.6843676567077637
1481325255.40392,8412414,1.6022242307662964
1481325561.488489,8473072,1.5250791311264038
1481325923.139717,8545275,1.311326026916504
1481325958.153444,8552266,1.3282601833343506
1481326058.625154,8572232,1.8560535907745361
1481326118.956351,8584230,1.5093785524368286
1481326154.071047,8591148,1.6636255979537964
1481326189.196804,8598053,1.6008715629577637
1481326455.306692,8651283,1.4364228248596191
1481326596.140765,8679546,1.5348141193389893
